length;revenue;time
1794;14773590;0.09529399871826172
1795;14781825;0.09594535827636719
1796;14790060;0.0950319766998291
1797;14798295;0.09510540962219238
1798;14806530;0.09509086608886719
1799;14814765;0.09540224075317383
1800;14823000;0.09572458267211914
1801;14831235;0.09582281112670898
1802;14839470;0.09592986106872559
1803;14847705;0.09605908393859863
1804;14855940;0.09713315963745117
1805;14864175;0.09628033638000488
1806;14872410;0.09662723541259766
1807;14880645;0.09641242027282715
1808;14888880;0.09666061401367188
1809;14897115;0.09706497192382812
1810;14905350;0.09687423706054688
1811;14913585;0.09662222862243652
1812;14921820;0.09707260131835938
1813;14930055;0.09665918350219727
1814;14938290;0.09734535217285156
1815;14946525;0.09727025032043457
1816;14954760;0.09820866584777832
1817;14962995;0.09756207466125488
1818;14971230;0.09802055358886719
1819;14979465;0.09789896011352539
1820;14987700;0.09801173210144043
1821;14995935;0.0983128547668457
1822;15004170;0.09807062149047852
1823;15012405;0.09831881523132324
1824;15020640;0.0986185073852539
1825;15028875;0.09929585456848145
1826;15037110;0.09856510162353516
1827;15045345;0.09887433052062988
1828;15053580;0.0985414981842041
1829;15061815;0.10062670707702637
1830;15070050;0.1008601188659668
1831;15078285;0.10065650939941406
1832;15086520;0.09964656829833984
1833;15094755;0.10150480270385742
1834;15102990;0.1013326644897461
1835;15111225;0.10039424896240234
1836;15119460;0.10012936592102051
1837;15127695;0.10025453567504883
1838;15135930;0.10058331489562988
1839;15144165;0.10056114196777344
1840;15152400;0.1005563735961914
1841;15160635;0.10086393356323242
1842;15168870;0.10058450698852539
1843;15177105;0.1018974781036377
1844;15185340;0.10135912895202637
1845;15193575;0.10110783576965332
1846;15201810;0.10153007507324219
1847;15210045;0.1013479232788086
1848;15218280;0.1037452220916748
1849;15226515;0.1023411750793457
1850;15234750;0.10275483131408691
1851;15242985;0.10413622856140137
1852;15251220;0.1033790111541748
1853;15259455;0.10318470001220703
1854;15267690;0.10209441184997559
1855;15275925;0.10188984870910645
1856;15284160;0.1022043228149414
1857;15292395;0.10217428207397461
1858;15300630;0.10273098945617676
1859;15308865;0.10308027267456055
1860;15317100;0.10300850868225098
1861;15325335;0.10376763343811035
1862;15333570;0.10243773460388184
1863;15341805;0.10282635688781738
1864;15350040;0.1030423641204834
1865;15358275;0.10307741165161133
1866;15366510;0.10306358337402344
1867;15374745;0.10281991958618164
1868;15382980;0.1036381721496582
1869;15391215;0.10332369804382324
1870;15399450;0.10875916481018066
1871;15407685;0.10379505157470703
1872;15415920;0.10420942306518555
1873;15424155;0.10567688941955566
1874;15432390;0.10407376289367676
1875;15440625;0.1045677661895752
1876;15448860;0.10545945167541504
1877;15457095;0.1045539379119873
1878;15465330;0.1048586368560791
1879;15473565;0.10485339164733887
1880;15481800;0.10523557662963867
1881;15490035;0.10475850105285645
1882;15498270;0.10458254814147949
1883;15506505;0.10503816604614258
1884;15514740;0.10506796836853027
1885;15522975;0.10605335235595703
1886;15531210;0.10681819915771484
1887;15539445;0.10537838935852051
1888;15547680;0.10547852516174316
1889;15555915;0.10563945770263672
1890;15564150;0.10564684867858887
1891;15572385;0.1067805290222168
1892;15580620;0.10652399063110352
1893;15588855;0.10665225982666016
1894;15597090;0.10605931282043457
1895;15605325;0.10603165626525879
1896;15613560;0.1062173843383789
1897;15621795;0.10634231567382812
1898;15630030;0.10644650459289551
1899;15638265;0.10643792152404785
1900;15646500;0.10694527626037598
1901;15654735;0.10669708251953125
1902;15662970;0.10703396797180176
1903;15671205;0.10683274269104004
1904;15679440;0.10699820518493652
1905;15687675;0.10732913017272949
1906;15695910;0.10734057426452637
1907;15704145;0.10719156265258789
1908;15712380;0.10784745216369629
1909;15720615;0.10763669013977051
1910;15728850;0.10747432708740234
1911;15737085;0.10791397094726562
1912;15745320;0.10811233520507812
1913;15753555;0.10789155960083008
1914;15761790;0.10838723182678223
1915;15770025;0.10817098617553711
1916;15778260;0.10842370986938477
1917;15786495;0.1085512638092041
1918;15794730;0.10869193077087402
1919;15802965;0.1087651252746582
1920;15811200;0.1096036434173584
1921;15819435;0.10880184173583984
1922;15827670;0.10920906066894531
1923;15835905;0.10973119735717773
1924;15844140;0.1092684268951416
1925;15852375;0.10987615585327148
1926;15860610;0.10988664627075195
1927;15868845;0.10977911949157715
1928;15877080;0.1264805793762207
1929;15885315;0.11144351959228516
1930;15893550;0.11001873016357422
1931;15901785;0.11048579216003418
1932;15910020;0.11066055297851562
1933;15918255;0.1104893684387207
1934;15926490;0.11131834983825684
1935;15934725;0.11076664924621582
1936;15942960;0.11089038848876953
1937;15951195;0.11101508140563965
1938;15959430;0.11126112937927246
1939;15967665;0.11104512214660645
1940;15975900;0.11118936538696289
1941;15984135;0.11147713661193848
1942;15992370;0.11160898208618164
1943;16000605;0.11154818534851074
1944;16008840;0.11153912544250488
1945;16017075;0.11193346977233887
1946;16025310;0.11190676689147949
1947;16033545;0.11220979690551758
1948;16041780;0.11223387718200684
1949;16050015;0.11269974708557129
1950;16058250;0.11246752738952637
1951;16066485;0.11268925666809082
1952;16074720;0.11280989646911621
1953;16082955;0.11291742324829102
1954;16091190;0.11301469802856445
1955;16099425;0.11333417892456055
1956;16107660;0.11342549324035645
1957;16115895;0.11338448524475098
1958;16124130;0.11336493492126465
1959;16132365;0.11368894577026367
1960;16140600;0.12292861938476562
1961;16148835;0.1284804344177246
1962;16157070;0.11716580390930176
1963;16165305;0.11385631561279297
1964;16173540;0.11432194709777832
1965;16181775;0.1141819953918457
1966;16190010;0.11470818519592285
1967;16198245;0.11473631858825684
1968;16206480;0.1155233383178711
1969;16214715;0.11479687690734863
1970;16222950;0.11476564407348633
1971;16231185;0.11519265174865723
1972;16239420;0.11514425277709961
1973;16247655;0.1166541576385498
1974;16255890;0.11613082885742188
1975;16264125;0.11531877517700195
1976;16272360;0.11550712585449219
1977;16280595;0.11516880989074707
1978;16288830;0.11556577682495117
1979;16297065;0.11649942398071289
1980;16305300;0.11642146110534668
1981;16313535;0.11605644226074219
1982;16321770;0.11671686172485352
1983;16330005;0.11669611930847168
1984;16338240;0.1169288158416748
1985;16346475;0.11675786972045898
1986;16354710;0.11731219291687012
1987;16362945;0.11754679679870605
1988;16371180;0.11803150177001953
1989;16379415;0.11672186851501465
1990;16387650;0.11767172813415527
1991;16395885;0.11731672286987305
1992;16404120;0.11783409118652344
1993;16412355;0.1178426742553711
1994;16420590;0.11785745620727539
1995;16428825;0.11785268783569336
1996;16437060;0.11814188957214355
1997;16445295;0.11791634559631348
1998;16453530;0.11830687522888184
1999;16461765;0.11862659454345703
2000;16470000;0.11886763572692871
2001;16478235;0.1184079647064209
2002;16486470;0.1189119815826416
2003;16494705;0.11894392967224121
2004;16502940;0.11905932426452637
2005;16511175;0.11878609657287598
2006;16519410;0.11931085586547852
2007;16527645;0.11928057670593262
2008;16535880;0.11916351318359375
2009;16544115;0.11910510063171387
2010;16552350;0.11987638473510742
2011;16560585;0.11977243423461914
2012;16568820;0.12002730369567871
2013;16577055;0.11952972412109375
2014;16585290;0.11989593505859375
2015;16593525;0.12016749382019043
2016;16601760;0.12033247947692871
2017;16609995;0.12043595314025879
2018;16618230;0.12085080146789551
2019;16626465;0.12073516845703125
2020;16634700;0.12112212181091309
2021;16642935;0.12105727195739746
2022;16651170;0.12115931510925293
2023;16659405;0.12111210823059082
2024;16667640;0.1228189468383789
2025;16675875;0.12385272979736328
2026;16684110;0.1226797103881836
2027;16692345;0.12223458290100098
2028;16700580;0.12291216850280762
2029;16708815;0.12177205085754395
2030;16717050;0.12256050109863281
2031;16725285;0.12230706214904785
2032;16733520;0.1275923252105713
2033;16741755;0.12292647361755371
2034;16749990;0.12277507781982422
2035;16758225;0.12307405471801758
2036;16766460;0.1233530044555664
2037;16774695;0.12328672409057617
2038;16782930;0.12317633628845215
2039;16791165;0.12346529960632324
2040;16799400;0.12391424179077148
2041;16807635;0.12563443183898926
2042;16815870;0.12392783164978027
2043;16824105;0.12408304214477539
2044;16832340;0.12432408332824707
2045;16840575;0.12300825119018555
2046;16848810;0.12359952926635742
2047;16857045;0.12366271018981934
2048;16865280;0.12405133247375488
2049;16873515;0.12428951263427734
2050;16881750;0.12549591064453125
2051;16889985;0.12528729438781738
2052;16898220;0.1255960464477539
2053;16906455;0.12612605094909668
2054;16914690;0.12560510635375977
2055;16922925;0.12472987174987793
2056;16931160;0.12514543533325195
2057;16939395;0.12532329559326172
2058;16947630;0.1256253719329834
2059;16955865;0.12546110153198242
2060;16964100;0.12563228607177734
2061;16972335;0.12561845779418945
2062;16980570;0.12521052360534668
2063;16988805;0.12562870979309082
2064;16997040;0.12560153007507324
2065;17005275;0.12543010711669922
2066;17013510;0.12567925453186035
2067;17021745;0.12667489051818848
2068;17029980;0.1261293888092041
2069;17038215;0.1260080337524414
2070;17046450;0.12636208534240723
2071;17054685;0.12654471397399902
2072;17062920;0.12792396545410156
2073;17071155;0.12688255310058594
2074;17079390;0.12741637229919434
2075;17087625;0.1267993450164795
2076;17095860;0.1271834373474121
2077;17104095;0.12720060348510742
2078;17112330;0.128096342086792
2079;17120565;0.12727618217468262
2080;17128800;0.12755584716796875
2081;17137035;0.12700462341308594
2082;17145270;0.12758135795593262
2083;17153505;0.1284799575805664
2084;17161740;0.12774991989135742
2085;17169975;0.12762117385864258
2086;17178210;0.12800192832946777
2087;17186445;0.12877655029296875
2088;17194680;0.12842440605163574
2089;17202915;0.12860846519470215
2090;17211150;0.12857365608215332
2091;17219385;0.12915778160095215
2092;17227620;0.12875914573669434
2093;17235855;0.12855029106140137
2094;17244090;0.12918996810913086
2095;17252325;0.1298229694366455
2096;17260560;0.1292262077331543
2097;17268795;0.1293036937713623
2098;17277030;0.1297764778137207
2099;17285265;0.1297457218170166
2100;17293500;0.1300804615020752
2101;17301735;0.12976598739624023
2102;17309970;0.13004422187805176
2103;17318205;0.13012075424194336
2104;17326440;0.1310579776763916
2105;17334675;0.13010358810424805
2106;17342910;0.13074326515197754
2107;17351145;0.13056302070617676
2108;17359380;0.13067150115966797
2109;17367615;0.19966888427734375
2110;17375850;0.13105368614196777
2111;17384085;0.13104701042175293
2112;17392320;0.13109159469604492
2113;17400555;0.13199830055236816
2114;17408790;0.1314704418182373
2115;17417025;0.13193655014038086
2116;17425260;0.13184666633605957
2117;17433495;0.13204216957092285
2118;17441730;0.132582426071167
2119;17449965;0.13303875923156738
2120;17458200;0.13269782066345215
2121;17466435;0.13266396522521973
2122;17474670;0.13309240341186523
2123;17482905;0.13329148292541504
2124;17491140;0.13287115097045898
2125;17499375;0.13280797004699707
2126;17507610;0.1331331729888916
2127;17515845;0.1330859661102295
2128;17524080;0.1355757713317871
2129;17532315;0.13553404808044434
2130;17540550;0.1336212158203125
2131;17548785;0.13377618789672852
2132;17557020;0.1338648796081543
2133;17565255;0.13357758522033691
2134;17573490;0.1342923641204834
2135;17581725;0.13383960723876953
2136;17589960;0.13462185859680176
2137;17598195;0.13439154624938965
2138;17606430;0.13681459426879883
2139;17614665;0.1510758399963379
2140;17622900;0.1358776092529297
2141;17631135;0.1347353458404541
2142;17639370;0.1365680694580078
2143;17647605;0.13509917259216309
2144;17655840;0.13623714447021484
2145;17664075;0.13633227348327637
2146;17672310;0.13540363311767578
2147;17680545;0.1350998878479004
2148;17688780;0.1356353759765625
2149;17697015;0.13580727577209473
2150;17705250;0.13695526123046875
2151;17713485;0.13844966888427734
2152;17721720;0.1367197036743164
2153;17729955;0.1367969512939453
2154;17738190;0.13696527481079102
2155;17746425;0.1370687484741211
2156;17754660;0.13751983642578125
2157;17762895;0.137437105178833
2158;17771130;0.13737273216247559
2159;17779365;0.13881278038024902
2160;17787600;0.13774657249450684
2161;17795835;0.1374959945678711
2162;17804070;0.13815522193908691
2163;17812305;0.1380019187927246
2164;17820540;0.13827133178710938
2165;17828775;0.1383190155029297
2166;17837010;0.1397244930267334
2167;17845245;0.13842368125915527
2168;17853480;0.13946175575256348
2169;17861715;0.1394670009613037
2170;17869950;0.13919329643249512
2171;17878185;0.13990187644958496
2172;17886420;0.1391918659210205
2173;17894655;0.13967180252075195
2174;17902890;0.1405789852142334
2175;17911125;0.13893747329711914
2176;17919360;0.13952302932739258
2177;17927595;0.13956475257873535
2178;17935830;0.13973569869995117
2179;17944065;0.13965296745300293
2180;17952300;0.14017891883850098
2181;17960535;0.1399827003479004
2182;17968770;0.14005231857299805
2183;17977005;0.14099478721618652
2184;17985240;0.1400902271270752
2185;17993475;0.1405177116394043
2186;18001710;0.14101576805114746
2187;18009945;0.14161443710327148
2188;18018180;0.14105868339538574
2189;18026415;0.14093494415283203
2190;18034650;0.14205288887023926
2191;18042885;0.14180541038513184
2192;18051120;0.14151787757873535
2193;18059355;0.14156270027160645
2194;18067590;0.1421527862548828
2195;18075825;0.1418156623840332
2196;18084060;0.14213085174560547
2197;18092295;0.14224767684936523
2198;18100530;0.1428513526916504
2199;18108765;0.14276552200317383
2200;18117000;0.1428990364074707
2201;18125235;0.14256024360656738
2202;18133470;0.14379262924194336
2203;18141705;0.14347052574157715
2204;18149940;0.1432638168334961
2205;18158175;0.14448046684265137
2206;18166410;0.14314961433410645
2207;18174645;0.14323949813842773
2208;18182880;0.1436622142791748
2209;18191115;0.14351463317871094
2210;18199350;0.14390134811401367
2211;18207585;0.14416790008544922
2212;18215820;0.14450693130493164
2213;18224055;0.1444542407989502
2214;18232290;0.14482927322387695
2215;18240525;0.14474987983703613
2216;18248760;0.1450057029724121
2217;18256995;0.14458703994750977
2218;18265230;0.14526057243347168
2219;18273465;0.14493179321289062
2220;18281700;0.14534449577331543
2221;18289935;0.14565801620483398
2222;18298170;0.14559721946716309
2223;18306405;0.14577865600585938
2224;18314640;0.1460716724395752
2225;18322875;0.14590120315551758
2226;18331110;0.14609551429748535
2227;18339345;0.14607834815979004
2228;18347580;0.14666318893432617
2229;18355815;0.14621472358703613
2230;18364050;0.14652681350708008
2231;18372285;0.14665436744689941
2232;18380520;0.1466822624206543
2233;18388755;0.14663195610046387
2234;18396990;0.1470017433166504
2235;18405225;0.14693093299865723
2236;18413460;0.14758682250976562
2237;18421695;0.14854931831359863
2238;18429930;0.14739084243774414
2239;18438165;0.15068960189819336
2240;18446400;0.14783644676208496
2241;18454635;0.1493227481842041
2242;18462870;0.14870738983154297
2243;18471105;0.1506969928741455
2244;18479340;0.1496410369873047
2245;18487575;0.1491224765777588
2246;18495810;0.1486222743988037
2247;18504045;0.14848709106445312
2248;18512280;0.14879870414733887
2249;18520515;0.14879250526428223
2250;18528750;0.14986062049865723
2251;18536985;0.14944958686828613
2252;18545220;0.14961719512939453
2253;18553455;0.14941620826721191
2254;18561690;0.15087580680847168
2255;18569925;0.14998579025268555
2256;18578160;0.15030670166015625
2257;18586395;0.15010833740234375
2258;18594630;0.1505265235900879
2259;18602865;0.15053105354309082
2260;18611100;0.15076184272766113
2261;18619335;0.15073466300964355
2262;18627570;0.15062689781188965
2263;18635805;0.1511538028717041
2264;18644040;0.15239524841308594
2265;18652275;0.15136241912841797
2266;18660510;0.15085530281066895
2267;18668745;0.1513218879699707
2268;18676980;0.15149998664855957
2269;18685215;0.15177607536315918
2270;18693450;0.15139126777648926
2271;18701685;0.15171360969543457
2272;18709920;0.15212178230285645
2273;18718155;0.15223312377929688
2274;18726390;0.15324997901916504
2275;18734625;0.1529853343963623
2276;18742860;0.1523287296295166
2277;18751095;0.1527717113494873
2278;18759330;0.15317964553833008
2279;18767565;0.15339207649230957
2280;18775800;0.1533031463623047
2281;18784035;0.15416741371154785
2282;18792270;0.1537182331085205
2283;18800505;0.15393686294555664
2284;18808740;0.1540822982788086
2285;18816975;0.1554872989654541
2286;18825210;0.1544346809387207
2287;18833445;0.15477371215820312
2288;18841680;0.15749096870422363
2289;18849915;0.15572381019592285
2290;18858150;0.15549540519714355
2291;18866385;0.1554856300354004
2292;18874620;0.15508508682250977
2293;18882855;0.15695405006408691
2294;18891090;0.1566154956817627
2295;18899325;0.15553569793701172
2296;18907560;0.15565896034240723
2297;18915795;0.15580201148986816
2298;18924030;0.1556835174560547
2299;18932265;0.15602660179138184
2300;18940500;0.1557295322418213
2301;18948735;0.15611529350280762
2302;18956970;0.15585565567016602
2303;18965205;0.15697073936462402
2304;18973440;0.15803098678588867
2305;18981675;0.15691184997558594
2306;18989910;0.15685319900512695
2307;18998145;0.15721535682678223
2308;19006380;0.1575634479522705
2309;19014615;0.15882349014282227
2310;19022850;0.15886282920837402
2311;19031085;0.15935230255126953
2312;19039320;0.15958356857299805
2313;19047555;0.160308837890625
2314;19055790;0.15919280052185059
2315;19064025;0.15923810005187988
2316;19072260;0.15912413597106934
2317;19080495;0.1602020263671875
2318;19088730;0.15978527069091797
2319;19096965;0.1599409580230713
2320;19105200;0.1608424186706543
2321;19113435;0.1603097915649414
2322;19121670;0.1601879596710205
2323;19129905;0.16053390502929688
2324;19138140;0.1612992286682129
2325;19146375;0.16183733940124512
2326;19154610;0.16261529922485352
2327;19162845;0.1619110107421875
2328;19171080;0.16375136375427246
2329;19179315;0.16382789611816406
2330;19187550;0.16245007514953613
2331;19195785;0.16412758827209473
2332;19204020;0.16620278358459473
2333;19212255;0.16356539726257324
2334;19220490;0.16185402870178223
2335;19228725;0.16217041015625
2336;19236960;0.16546058654785156
2337;19245195;0.16219472885131836
2338;19253430;0.16248774528503418
2339;19261665;0.16290807723999023
2340;19269900;0.1633305549621582
2341;19278135;0.16273021697998047
2342;19286370;0.16286420822143555
2343;19294605;0.16364336013793945
2344;19302840;0.16412758827209473
2345;19311075;0.16388487815856934
2346;19319310;0.1635420322418213
2347;19327545;0.16402268409729004
2348;19335780;0.1633915901184082
2349;19344015;0.16376304626464844
2350;19352250;0.16415882110595703
2351;19360485;0.16494989395141602
2352;19368720;0.16481304168701172
2353;19376955;0.16526150703430176
2354;19385190;0.16545987129211426
2355;19393425;0.16563057899475098
2356;19401660;0.16646027565002441
2357;19409895;0.16580891609191895
2358;19418130;0.16699743270874023
2359;19426365;0.16636204719543457
2360;19434600;0.16824960708618164
2361;19442835;0.16639947891235352
2362;19451070;0.16742730140686035
2363;19459305;0.1667478084564209
2364;19467540;0.16937470436096191
2365;19475775;0.16693329811096191
2366;19484010;0.1669292449951172
2367;19492245;0.16806411743164062
2368;19500480;0.1693863868713379
2369;19508715;0.1672821044921875
2370;19516950;0.16729736328125
2371;19525185;0.17023253440856934
2372;19533420;0.1677708625793457
2373;19541655;0.16711115837097168
2374;19549890;0.16721057891845703
2375;19558125;0.16749048233032227
2376;19566360;0.16795039176940918
2377;19574595;0.168135404586792
2378;19582830;0.16809701919555664
2379;19591065;0.1681835651397705
2380;19599300;0.16937732696533203
2381;19607535;0.16861462593078613
2382;19615770;0.1684863567352295
2383;19624005;0.16865253448486328
2384;19632240;0.16889333724975586
2385;19640475;0.16927695274353027
2386;19648710;0.1705765724182129
2387;19656945;0.16959881782531738
2388;19665180;0.17075419425964355
2389;19673415;0.16971540451049805
2390;19681650;0.1700131893157959
2391;19689885;0.17015385627746582
2392;19698120;0.1697080135345459
2393;19706355;0.16996002197265625
2394;19714590;0.17046594619750977
2395;19722825;0.17048883438110352
2396;19731060;0.17075204849243164
2397;19739295;0.1707780361175537
2398;19747530;0.17100048065185547
2399;19755765;0.17130017280578613
2400;19764000;0.17214345932006836
2401;19772235;0.17124080657958984
2402;19780470;0.1705927848815918
2403;19788705;0.17098689079284668
2404;19796940;0.17101621627807617
2405;19805175;0.17133831977844238
2406;19813410;0.1717686653137207
2407;19821645;0.17167043685913086
2408;19829880;0.1727614402770996
2409;19838115;0.17240095138549805
2410;19846350;0.17262744903564453
2411;19854585;0.17226457595825195
2412;19862820;0.1743922233581543
2413;19871055;0.17290472984313965
2414;19879290;0.17261123657226562
2415;19887525;0.1726055145263672
2416;19895760;0.17284655570983887
2417;19903995;0.17486977577209473
2418;19912230;0.17333626747131348
2419;19920465;0.17404747009277344
2420;19928700;0.17422866821289062
2421;19936935;0.1739492416381836
2422;19945170;0.1736290454864502
2423;19953405;0.17496180534362793
2424;19961640;0.17478728294372559
2425;19969875;0.17412281036376953
2426;19978110;0.17448973655700684
2427;19986345;0.17460203170776367
2428;19994580;0.17534422874450684
2429;20002815;0.17486071586608887
2430;20011050;0.17650866508483887
2431;20019285;0.17736268043518066
2432;20027520;0.1770012378692627
2433;20035755;0.17809009552001953
2434;20043990;0.17752718925476074
2435;20052225;0.1781320571899414
2436;20060460;0.181107759475708
2437;20068695;0.1793053150177002
2438;20076930;0.17808175086975098
2439;20085165;0.17906904220581055
2440;20093400;0.17822647094726562
2441;20101635;0.17719340324401855
2442;20109870;0.17659735679626465
2443;20118105;0.17730402946472168
2444;20126340;0.17910528182983398
2445;20134575;0.17982125282287598
2446;20142810;0.17804431915283203
2447;20151045;0.17820954322814941
2448;20159280;0.18445920944213867
2449;20167515;0.17855525016784668
2450;20175750;0.1802973747253418
2451;20183985;0.17873001098632812
2452;20192220;0.17857766151428223
2453;20200455;0.17902803421020508
2454;20208690;0.17928767204284668
2455;20216925;0.17931151390075684
2456;20225160;0.17965173721313477
2457;20233395;0.17993426322937012
2458;20241630;0.18057489395141602
2459;20249865;0.17994141578674316
2460;20258100;0.17966413497924805
2461;20266335;0.1805424690246582
2462;20274570;0.18123221397399902
2463;20282805;0.17987704277038574
2464;20291040;0.18041467666625977
2465;20299275;0.18075156211853027
2466;20307510;0.18285322189331055
2467;20315745;0.1818532943725586
2468;20323980;0.18149518966674805
2469;20332215;0.18188691139221191
2470;20340450;0.19846796989440918
2471;20348685;0.2074120044708252
2472;20356920;0.18674230575561523
2473;20365155;0.18386530876159668
2474;20373390;0.18240141868591309
2475;20381625;0.1825706958770752
2476;20389860;0.18307781219482422
2477;20398095;0.18290066719055176
2478;20406330;0.18367552757263184
2479;20414565;0.18397116661071777
2480;20422800;0.18325519561767578
2481;20431035;0.18389129638671875
2482;20439270;0.18461847305297852
2483;20447505;0.18306779861450195
2484;20455740;0.18304944038391113
2485;20463975;0.18354487419128418
2486;20472210;0.1840498447418213
2487;20480445;0.1832752227783203
2488;20488680;0.18414092063903809
2489;20496915;0.1838550567626953
2490;20505150;0.18391752243041992
2491;20513385;0.18429327011108398
2492;20521620;0.1841437816619873
2493;20529855;0.1843395233154297
2494;20538090;0.1849820613861084
2495;20546325;0.18461275100708008
2496;20554560;0.1853022575378418
2497;20562795;0.18524765968322754
2498;20571030;0.18560361862182617
2499;20579265;0.18623781204223633
2500;20587500;0.186265230178833
2501;20595735;0.18645119667053223
2502;20603970;0.1864922046661377
2503;20612205;0.18667984008789062
2504;20620440;0.18654847145080566
2505;20628675;0.1870410442352295
2506;20636910;0.18632173538208008
2507;20645145;0.18725824356079102
2508;20653380;0.18695807456970215
2509;20661615;0.18775439262390137
2510;20669850;0.1874082088470459
2511;20678085;0.18781137466430664
2512;20686320;0.1873612403869629
2513;20694555;0.1876218318939209
2514;20702790;0.18845844268798828
2515;20711025;0.18829798698425293
2516;20719260;0.19002056121826172
2517;20727495;0.18800735473632812
2518;20735730;0.18825149536132812
2519;20743965;0.18837332725524902
2520;20752200;0.18847012519836426
2521;20760435;0.18819522857666016
2522;20768670;0.18835091590881348
2523;20776905;0.1891922950744629
2524;20785140;0.18863534927368164
2525;20793375;0.18928909301757812
2526;20801610;0.18903827667236328
2527;20809845;0.19002890586853027
2528;20818080;0.19058752059936523
2529;20826315;0.1897742748260498
2530;20834550;0.18965744972229004
2531;20842785;0.19002556800842285
2532;20851020;0.19030976295471191
2533;20859255;0.1901390552520752
2534;20867490;0.1917409896850586
2535;20875725;0.1914374828338623
2536;20883960;0.19127678871154785
2537;20892195;0.19115519523620605
2538;20900430;0.19103074073791504
2539;20908665;0.1917133331298828
2540;20916900;0.19154119491577148
2541;20925135;0.1920018196105957
2542;20933370;0.19170546531677246
2543;20941605;0.1909637451171875
2544;20949840;0.19178152084350586
2545;20958075;0.1923065185546875
2546;20966310;0.19179201126098633
2547;20974545;0.1919562816619873
2548;20982780;0.19170689582824707
2549;20991015;0.19218039512634277
2550;20999250;0.19217443466186523
2551;21007485;0.19274258613586426
2552;21015720;0.19285058975219727
2553;21023955;0.19314789772033691
2554;21032190;0.19405651092529297
2555;21040425;0.19368910789489746
2556;21048660;0.19454455375671387
2557;21056895;0.19560909271240234
2558;21065130;0.19473004341125488
2559;21073365;0.19513750076293945
2560;21081600;0.19601821899414062
2561;21089835;0.19520187377929688
2562;21098070;0.1953744888305664
2563;21106305;0.195115327835083
2564;21114540;0.1948080062866211
2565;21122775;0.19526243209838867
2566;21131010;0.19530868530273438
2567;21139245;0.19565939903259277
2568;21147480;0.1958785057067871
2569;21155715;0.19623374938964844
2570;21163950;0.19709491729736328
2571;21172185;0.19634699821472168
2572;21180420;0.19748210906982422
2573;21188655;0.19700956344604492
2574;21196890;0.20236587524414062
2575;21205125;0.19830989837646484
2576;21213360;0.20035624504089355
2577;21221595;0.19864249229431152
2578;21229830;0.20296096801757812
2579;21238065;0.19748973846435547
2580;21246300;0.19717144966125488
2581;21254535;0.1975998878479004
2582;21262770;0.19774556159973145
2583;21271005;0.19786906242370605
2584;21279240;0.19783425331115723
2585;21287475;0.19828152656555176
2586;21295710;0.19838643074035645
2587;21303945;0.19852375984191895
2588;21312180;0.19841647148132324
2589;21320415;0.19861674308776855
2590;21328650;0.1989884376525879
2591;21336885;0.19991779327392578
2592;21345120;0.19923973083496094
2593;21353355;0.19997477531433105
2594;21361590;0.1990053653717041
2595;21369825;0.20037198066711426
2596;21378060;0.200545072555542
2597;21386295;0.2005302906036377
2598;21394530;0.2010195255279541
2599;21402765;0.20075201988220215
2600;21411000;0.20130610466003418
2601;21419235;0.20071053504943848
2602;21427470;0.20213770866394043
2603;21435705;0.20100665092468262
2604;21443940;0.20090675354003906
2605;21452175;0.20075392723083496
2606;21460410;0.20232701301574707
2607;21468645;0.20128250122070312
2608;21476880;0.2013568878173828
2609;21485115;0.20142531394958496
2610;21493350;0.20310115814208984
2611;21501585;0.20180964469909668
2612;21509820;0.20302867889404297
2613;21518055;0.20221233367919922
2614;21526290;0.20285463333129883
2615;21534525;0.2027280330657959
2616;21542760;0.20339751243591309
2617;21550995;0.2036740779876709
2618;21559230;0.20353031158447266
2619;21567465;0.20377874374389648
2620;21575700;0.20377731323242188
2621;21583935;0.2046060562133789
2622;21592170;0.2046055793762207
2623;21600405;0.20349717140197754
2624;21608640;0.20428872108459473
2625;21616875;0.20499300956726074
2626;21625110;0.20406508445739746
2627;21633345;0.20421242713928223
2628;21641580;0.20447349548339844
2629;21649815;0.20691251754760742
2630;21658050;0.20539069175720215
2631;21666285;0.20639705657958984
2632;21674520;0.20564675331115723
2633;21682755;0.2052907943725586
2634;21690990;0.20547008514404297
2635;21699225;0.20575428009033203
2636;21707460;0.20716595649719238
2637;21715695;0.20584487915039062
2638;21723930;0.2069413661956787
2639;21732165;0.20586061477661133
2640;21740400;0.2066335678100586
2641;21748635;0.206434965133667
2642;21756870;0.20803499221801758
2643;21765105;0.2072904109954834
2644;21773340;0.2075204849243164
2645;21781575;0.20750641822814941
2646;21789810;0.2077341079711914
2647;21798045;0.20792698860168457
2648;21806280;0.20822906494140625
2649;21814515;0.20781159400939941
2650;21822750;0.20838236808776855
2651;21830985;0.20894193649291992
2652;21839220;0.2083730697631836
2653;21847455;0.20834636688232422
2654;21855690;0.20898079872131348
2655;21863925;0.21019673347473145
2656;21872160;0.20991301536560059
2657;21880395;0.20965075492858887
2658;21888630;0.2101447582244873
2659;21896865;0.20943665504455566
2660;21905100;0.20947551727294922
2661;21913335;0.20981812477111816
2662;21921570;0.21108222007751465
2663;21929805;0.210679292678833
2664;21938040;0.21065759658813477
2665;21946275;0.21054482460021973
2666;21954510;0.21146321296691895
2667;21962745;0.21115708351135254
2668;21970980;0.21163392066955566
